Timestamp,Team Name,Puzzle name,Answer,Status,Puzzle Points,Cumulative Points
1/15/16 15:52,Control Group,Before and After,PEER,CORRECT,5,5
1/15/16 15:52,Palindrome,Tracking,AUSLANDER DINGOES,CORRECT,10,80
1/15/16 15:52,Relatively Theoretical Constructs,You Complete Me,HAVE NOT,CORRECT,5,5
1/15/16 15:53,"Immoral, Illegal, and Fattening",You Complete Me,VRDECKS,NOT CORRECT,0,20
1/15/16 15:53,The Providence Transplantations,Something For Everyone,AUDIO,CORRECT,5,15
1/15/16 15:53,"Immoral, Illegal, and Fattening",Mad Dogs,DIAMONDJIM,CORRECT,5,25
1/15/16 15:54,wafflehaÌ_s,Something For Everyone,audio,CORRECT,5,20
1/15/16 15:55,Wobbly Hedgehog Syndrome,Gaming the System,NERDS,CORRECT,5,10
1/15/16 15:55,Frumious Bandersnatch,Spot the Dog,skeeball,NOT CORRECT,0,25
1/15/16 15:55,Setec Astronomy,Something For Everyone,audio,CORRECT,5,35
1/15/16 15:56,Random Name Generator,The Contest,GEY,NOT CORRECT,0,10
1/15/16 15:56,ET Phone In Answer,Dog Food,wines,NOT CORRECT,0,5
1/15/16 15:57,BELPEBAP,Gaming the System,WITH,NOT CORRECT,0,0
1/15/16 15:57,Control Group,Road Trip,Rendezvous,NOT CORRECT,0,5
1/15/16 15:58,Grand Unified Theory of Love,See Spot Run,wishbone,NOT CORRECT,0,10
1/15/16 15:58,Frumious Bandersnatch,Mad Dogs,BRADY,NOT CORRECT,0,25
1/15/16 15:58,Super Team Awesome,See Spot Run,arrow,NOT CORRECT,0,5
1/15/16 15:59,Codex Rotundus,Dog Food,UMESHU,NOT CORRECT,0,35
1/15/16 15:59,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,The Contest,LADEN,CORRECT,5,40
1/15/16 15:59,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,The Contest,laden,CORRECT - DUPLICATE,0,40
1/15/16 15:59,"Immoral, Illegal, and Fattening",Don't Cross an Alpha Bitch!,NATIONAL ACCLAIM,CORRECT,5,30
1/15/16 15:59,Up Late,Dog Food,Umeshu and Ume Syrup,NOT CORRECT,0,25
1/15/16 16:00,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Pictocryptolists,TENPM,CORRECT,5,45
1/15/16 16:00,"Immoral, Illegal, and Fattening",Don't Cross an Alpha Bitch!,NATIONAL ACCLAIM,CORRECT - DUPLICATE,0,30
1/15/16 16:00,"Immoral, Illegal, and Fattening",Pictocryptolists,Ten AM,NOT CORRECT,0,30
1/15/16 16:00,Central Services,Mad Dogs,DiamondJim,CORRECT,5,40
1/15/16 16:01,Codex Rotundus,Mad Dogs,DIAMOND JIM,CORRECT,5,40
1/15/16 16:01,Palindrome,Dog Show,Sleeping dogs of terror,NOT CORRECT,0,80
1/15/16 16:01,Rage Against the Dying of the Warehouse,Dog Food,umeshu,NOT CORRECT,0,15
1/15/16 16:01,Frumious Bandersnatch,Mad Dogs,DIAMOND JIM,CORRECT,5,30
1/15/16 16:01,Knock Knock,Dog Food,PLUM WINE,CORRECT,5,60
1/15/16 16:01,Palindrome,Obedience Training,goalproof breeders,NOT CORRECT,0,80
1/15/16 16:01,Codex Rotundus,"Bits Of Nomenclature, Zoned Appropriately",ROOD,CORRECT,5,45
1/15/16 16:02,Death And Mayhem,Something For Everyone,AUDIO,CORRECT,5,55
1/15/16 16:03,wafflehaÌ_s,Gaming the System,nerd,NOT CORRECT,0,20
1/15/16 16:03,Left out,Meshed Together,SEINE,CORRECT,5,30
1/15/16 16:03,Magical Mystery Tour De Force,Mad Dogs,DIAMONDJIM,CORRECT,5,5
1/15/16 16:03,Palindrome,Always Amusing,slang,NOT CORRECT,0,80
1/15/16 16:03,Death And Mayhem,Off The Leash,PHLOEM,NOT CORRECT,0,55
1/15/16 16:03,Test Solution Please Ignore,Obedience Training,BOMBPROOF BREEDERS,NOT CORRECT,0,15
1/15/16 16:04,Left as an Exercise for the Reader,The Contest,LADEN,CORRECT,5,25
1/15/16 16:04,Rage Against the Dying of the Warehouse,Before and After,PEER,CORRECT,5,20
1/15/16 16:04,Setec Astronomy,Obstacle Training,intentionless fleabags,CORRECT,10,45
1/15/16 16:04,I'm not a planet either,Road Trip,Old Maids,CORRECT,5,5
1/15/16 16:05,Frumious Bandersnatch,"Bits Of Nomenclature, Zoned Appropriately",rood,CORRECT,5,35
1/15/16 16:05,Left out,Before and After,peer,CORRECT,5,35
1/15/16 16:05,Not So Great Ideas,Mad Dogs,The Diamond,NOT CORRECT,0,5
1/15/16 16:05,Codex Rotundus,Dog Food,ASSUAGED,NOT CORRECT,0,45
1/15/16 16:06,ET Phone In Answer,Dog Food,vinegar,NOT CORRECT,0,5
1/15/16 16:06,Om Nom Nom Nom,Something For Everyone,AUDIO,CORRECT,5,15
1/15/16 16:06,Super Team Awesome,Dog Food,plumwine,CORRECT,5,10
1/15/16 16:06,Left out,See Spot Run,FALA,NOT CORRECT,0,35
1/15/16 16:06,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Gaming the System,WHIST,NOT CORRECT,0,45
1/15/16 16:07,Metaphysical Plant,Off the Leash,PSFRAG,NOT CORRECT,0,35
1/15/16 16:07,Central Services,Ladder Dogs,ISTHMUSOFSUEZ,CORRECT,5,45
1/15/16 16:07,Random Name Generator,Road Trip,oldmaids,CORRECT,5,15
1/15/16 16:07,Random Name Generator,The Contest,LADEN,CORRECT,5,20
1/15/16 16:07,Super Team Awesome,Mad Dogs,A coin biter,NOT CORRECT,0,10
1/15/16 16:07,Super Team Awesome,Mad Dogs,a coin biter,NOT CORRECT - DUPLICATE,0,10
1/15/16 16:07,Metaphysical Plant,Off the Leash,PYFROM,NOT CORRECT,0,35
1/15/16 16:07,Grand Unified Theory of Love,See Spot Run,BEAGLETAVERN,NOT CORRECT,0,10
1/15/16 16:08,I'm not a planet either,Road Trip,Old Maids,CORRECT - DUPLICATE,0,5
1/15/16 16:08,Central Services,Road Trip,OLDMAIDS,CORRECT,5,50
1/15/16 16:08,Super Team Awesome,Mad Dogs,a coin biter,NOT CORRECT - DUPLICATE,0,10
1/15/16 16:08,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Road Trip,OLDMAIDS,CORRECT,5,50
1/15/16 16:09,Left out,Tracking,AUSLANDER DINGOES,CORRECT,10,45
1/15/16 16:09,Palindrome,Dog Show,Sleeping dogs often lie,CORRECT,25,105
1/15/16 16:09,Up Late,Before and After,PEER,CORRECT,5,30
1/15/16 16:09,Not So Great Ideas,"Bits Of Nomenclature, Zoned Appropriately",VITICULTURE,NOT CORRECT,0,5
1/15/16 16:09,Rage Against the Dying of the Warehouse,Dog Food,umeshu,NOT CORRECT - DUPLICATE,0,20
1/15/16 16:09,Test Solution Please Ignore,Meshed Together,SEINE,CORRECT,5,20
1/15/16 16:09,Left out,Always Amusing,usale,NOT CORRECT,0,45
1/15/16 16:10,Up Late,Dog Food,plum wine,CORRECT,5,35
1/15/16 16:10,Setec Astronomy,The Contest,laden,CORRECT,5,50
1/15/16 16:10,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Gaming the System,BAYLESS CONLEY,NOT CORRECT,0,50
1/15/16 16:10,Codex Rotundus,The Contest,LADEN,CORRECT,5,50
1/15/16 16:10,wafflehaÌ_s,Gaming the System,NERDS,CORRECT,5,25
1/15/16 16:10,Random Name Generator,Meshed Together,ESCL,NOT CORRECT,0,20
1/15/16 16:11,Libra Complexity,Mad Dogs,DIAMONDJIM,CORRECT,5,5
1/15/16 16:11,Left out,Tracking,auslander dingoes,CORRECT - DUPLICATE,0,45
1/15/16 16:11,Hunches in Bunches,Paddywhack,birthday,NOT CORRECT,0,50
1/15/16 16:11,Hunches in Bunches,Road Trip,birthday,NOT CORRECT,0,50
1/15/16 16:11,"Immoral, Illegal, and Fattening",Pictocryptolists,ten pm,CORRECT,5,35
1/15/16 16:12,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,See Spot Run,TATA,NOT CORRECT,0,50
1/15/16 16:12,Not So Great Ideas,"Bits Of Nomenclature, Zoned Appropriately",ROOD,CORRECT,5,10
1/15/16 16:12,Codex Rotundus,Meshed Together,IBEX,NOT CORRECT,0,50
1/15/16 16:12,Not So Great Ideas,"Bits Of Nomenclature, Zoned Appropriately",RUDE,NOT CORRECT,0,10
1/15/16 16:12,Codex Rotundus,Dog Food,ROCK SUGAR,NOT CORRECT,0,50
1/15/16 16:13,Left out,Gaming the System,NERDS,CORRECT,5,50
1/15/16 16:13,Setec Astronomy,Paddywhack,milk dry,CORRECT,5,55
1/15/16 16:13,Left out,Obedience Training,FIREPROOF BREEDERS,NOT CORRECT,0,50
1/15/16 16:13,ducksoup,Always Amusing,usage,CORRECT,5,10
1/15/16 16:13,Left out,Obedience Training,FOOLPROOF BREEDERS (in case we mis-entered),NOT CORRECT,0,50
1/15/16 16:13,Relatively Theoretical Constructs,Road Trip,Peabody,NOT CORRECT,0,5
1/15/16 16:13,Codex Rotundus,Off The Leash,LEADFREE,NOT CORRECT,0,50
1/15/16 16:14,Left out,Always Amusing,ale,NOT CORRECT,0,50
1/15/16 16:14,Left out,Always Amusing,usage,CORRECT,5,55
1/15/16 16:14,wafflehaÌ_s,Dog Food,Plums,NOT CORRECT,0,25
1/15/16 16:14,Death And Mayhem,Paddywhack,PHLOEM,NOT CORRECT,0,55
1/15/16 16:14,Hunches in Bunches,Road Trip,backflip,NOT CORRECT,0,50
1/15/16 16:15,Hunches in Bunches,Paddywhack,backflip,NOT CORRECT,0,50
1/15/16 16:15,Grand Unified Theory of Love,See Spot Run,AGFA,CORRECT,5,15
1/15/16 16:15,Setec Astronomy,Dog Show,nationalacclaim,NOT CORRECT,0,55
1/15/16 16:15,ET Phone In Answer,You Complete Me,SQUARE,NOT CORRECT,0,5
1/15/16 16:15,Setec Astronomy,See Spot Run,AGFA,CORRECT,5,60
1/15/16 16:15,Palindrome,Obedience Training,Goofproof breeders,CORRECT,10,115
1/15/16 16:15,Death And Mayhem,Pictocryptolists,PHLOEM,NOT CORRECT,0,55
1/15/16 16:16,ET Phone In Answer,You Complete Me,PARK ST,NOT CORRECT,0,5
1/15/16 16:16,Death And Mayhem,Meshed Together,TILDE,NOT CORRECT,0,55
1/15/16 16:16,ET Phone In Answer,You Complete Me,PARK,NOT CORRECT,0,5
1/15/16 16:16,Left out,Pictocryptolists,TEN AM,NOT CORRECT,0,55
1/15/16 16:16,The Providence Transplantations,The Contest,LEAD,NOT CORRECT,0,15
1/15/16 16:16,Setec Astronomy,Obedience Training,goofproof breeders,CORRECT,10,70
1/15/16 16:17,Palindrome,See Spot Run,agfa,CORRECT,5,120
1/15/16 16:17,The Providence Transplantations,Pictocryptolists,TENAM,NOT CORRECT,0,15
1/15/16 16:17,Setec Astronomy,Dog Show,nationalacclaim,NOT CORRECT - DUPLICATE,0,70
1/15/16 16:18,Control Group,Something For Everyone,AUDIO,CORRECT,5,10
1/15/16 16:19,wafflehaÌ_s,Pictocryptolists,TEN AM,NOT CORRECT,0,25
1/15/16 16:20,Rage Against the Dying of the Warehouse,Gaming the System,NERDS,CORRECT,5,25
1/15/16 16:20,Left out,Tracking,auslander dingoes,CORRECT - DUPLICATE,0,55
1/15/16 16:20,Rage Against the Dying of the Warehouse,Dog Food,PLUM WINE,CORRECT,5,30
1/15/16 16:21,Left out,Mad Dogs,DIAMONDJIM,CORRECT,5,60
1/15/16 16:21,Wobbly Hedgehog Syndrome,Mad Dogs,Jayhawk,NOT CORRECT,0,10
1/15/16 16:21,wafflehaÌ_s,Off the Leash,BPA FREE,NOT CORRECT,0,25
1/15/16 16:21,Left out,Don't Cross an Alpha Bitch!,NATIONAL ACCLAIM,CORRECT,5,65
1/15/16 16:21,Left out,Mad Dogs,BRADY,NOT CORRECT,0,65
1/15/16 16:21,Palindrome,Ribbons,justified champions,CORRECT,10,130
1/15/16 16:22,"Immoral, Illegal, and Fattening",Road Trip,oldmaids,CORRECT,5,40
1/15/16 16:22,The Providence Transplantations,Always Amusing,USAGE,CORRECT,5,20
1/15/16 16:22,Test Solution Please Ignore,Gaming the System,EASTEREGGS,NOT CORRECT,0,20
1/15/16 16:22,Left out,Pictocryptolists,TEN PM,CORRECT,5,70
1/15/16 16:22,Up Late,See Spot Run,fala,NOT CORRECT,0,35
1/15/16 16:23,Left as an Exercise for the Reader,Meshed Together,SEINE,CORRECT,5,30
1/15/16 16:23,Left out,Off The Leash,epbfree,NOT CORRECT,0,70
1/15/16 16:23,Left as an Exercise for the Reader,Meshed Together,SEINE,CORRECT - DUPLICATE,0,30
1/15/16 16:24,Death And Mayhem,Mad Dogs,DIAMONDJIM,CORRECT,5,60
1/15/16 16:24,Super Team Awesome,Something for Everyone,FIFTEEN DOGS,NOT CORRECT,0,10
1/15/16 16:24,Death And Mayhem,Meshed Together,SEINE,CORRECT,5,65
1/15/16 16:24,Codex Rotundus,See Spot Run,SAAB (backsolve),NOT CORRECT,0,50
1/15/16 16:24,Wobbly Hedgehog Syndrome,Pictocryptolists,TEN AM,NOT CORRECT,0,10
1/15/16 16:24,"Immoral, Illegal, and Fattening",Something For Everyone,audio,CORRECT,5,45
1/15/16 16:25,ducksoup,Always Amusing,usage,CORRECT - DUPLICATE,0,10
1/15/16 16:25,Central Services,Meshed Together,TILDE,NOT CORRECT,0,50
1/15/16 16:25,Left out,Off The Leash,PB FREE,CORRECT,5,75
1/15/16 16:25,The Desmond Bishes,Gaming the System,Answers with,NOT CORRECT,0,0
1/15/16 16:26,Setec Astronomy,Don't Cross an Alpha Bitch!,NATIONALACCLAIM,CORRECT,5,75
1/15/16 16:26,"Immoral, Illegal, and Fattening",You Complete Me,HAVENOT,CORRECT,5,50
1/15/16 16:26,Up Late,Obedience Training,Foolproof Breeders,NOT CORRECT,0,35
1/15/16 16:26,Metaphysical Plant,Before and After,PEER,CORRECT,5,40
1/15/16 16:27,Om Nom Nom Nom,Gaming the System,NERD,NOT CORRECT,0,15
1/15/16 16:27,Random Name Generator,Before and After,BUSH,NOT CORRECT,0,20
1/15/16 16:27,wafflehaÌ_s,"Bits Of Nomenclature, Zoned Appropriately",overlord,NOT CORRECT,0,25
1/15/16 16:27,Codex Rotundus,Don't Cross an Alpha Bitch!,NATIONAL ACCLAIM,CORRECT,5,55
1/15/16 16:28,wafflehaÌ_s,Dog Food,plum wine,CORRECT,5,30
1/15/16 16:28,Plaid Thong,Road Trip,OLDMAIDS,CORRECT,5,5
1/15/16 16:28,Left out,Obedience Training,fireproof breeders,NOT CORRECT - DUPLICATE,0,75
1/15/16 16:28,Codex Rotundus,Off The Leash,PBFREE,CORRECT,5,60
1/15/16 16:29,ET Phone In Answer,"Bits Of Nomenclature, Zoned Appropriately",VECTOR,NOT CORRECT,0,5
1/15/16 16:29,Sleipnir's Wranglers,Always Amusing,USAGE,CORRECT,5,5
1/15/16 16:29,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Off the Leash,wilddog,NOT CORRECT,0,50
1/15/16 16:29,Hunches in Bunches,Paddywhack,birthday,NOT CORRECT - DUPLICATE,0,50
1/15/16 16:29,Palindrome,Pictocryptolists,ten pm,CORRECT,5,135
1/15/16 16:30,Left out,Don't Cross an Alpha Bitch!,NATIONAL ACCLAIM,CORRECT - DUPLICATE,0,75
1/15/16 16:30,Metaphysical Plant,Paddywhack,PHLOEM,NOT CORRECT,0,40
1/15/16 16:31,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,See Spot Run,LALA,NOT CORRECT,0,50
1/15/16 16:31,Sunscreen,See Spot Run,sitcom,NOT CORRECT,0,5
1/15/16 16:31,Wobbly Hedgehog Syndrome,Pictocryptolists,TEN AM,NOT CORRECT - DUPLICATE,0,10
1/15/16 16:31,wafflehaÌ_s,Off The Leash,PBFREE,CORRECT,5,35
1/15/16 16:32,Codex Rotundus,Meshed Together,SEINE,CORRECT,5,65
1/15/16 16:32,Control Group,Always Amusing,Court Jester,NOT CORRECT,0,10
1/15/16 16:32,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,See Spot Run,AGFA,CORRECT,5,55
1/15/16 16:32,Donner Party,Ladder Dogs,ISTHMUSOFSUEZ,CORRECT,5,10
1/15/16 16:32,Palindrome,Ribbons,justified champions,CORRECT - DUPLICATE,0,135
1/15/16 16:33,The Providence Transplantations,Pictocryptolists,TENPM,CORRECT,5,25
1/15/16 16:33,Super Team Awesome,Road Trip,paymeter,NOT CORRECT,0,10
1/15/16 16:34,Left out,Obedience Training,FOOLPROOF BREEDERS (in case we mis-entered),NOT CORRECT - DUPLICATE,0,75
1/15/16 16:34,Wobbly Hedgehog Syndrome,Mad Dogs,The Jayhawk,NOT CORRECT,0,10
1/15/16 16:34,Rage Against the Dying of the Warehouse,The Contest,LADEN,CORRECT,5,35
1/15/16 16:34,Wobbly Hedgehog Syndrome,Pictocryptolists,TEN PM,CORRECT,5,15
1/15/16 16:35,Donner Party,Dog Food,PLUMWINE,CORRECT,5,15
1/15/16 16:35,Metaphysical Plant,Road Trip,MUDFLAP,NOT CORRECT,0,40
1/15/16 16:35,Libra Complexity,Mad Dogs,DIAMONDJIM,CORRECT - DUPLICATE,0,5
1/15/16 16:36,Grand Unified Theory of Love,"Bits Of Nomenclature, Zoned Appropriately",ROOD,CORRECT,5,20
1/15/16 16:36,Metaphysical Plant,Off the Leash,PHLOEM,NOT CORRECT,0,40
1/15/16 16:36,Left out,Obstacle Training,INTENTIONLESS FLEABAGS,CORRECT,10,85
1/15/16 16:37,Left out,See Spot Run,agfa,CORRECT,5,90
1/15/16 16:37,Not So Great Ideas,Mad Dogs,Diamond Jim,CORRECT,5,15
1/15/16 16:37,Metaphysical Plant,Obedience Training,FOOLPROOF BREEDERS,NOT CORRECT,0,40
1/15/16 16:38,Metaphysical Plant,Off the Leash,PB FREE,CORRECT,5,45
1/15/16 16:38,Left out,Obedience Training,goofproof breeders,CORRECT,10,100
1/15/16 16:38,Om Nom Nom Nom,Gaming the System,NERDS,CORRECT,5,20
1/15/16 16:38,The Providence Transplantations,The Contest,LADEN,CORRECT,5,30
1/15/16 16:38,Metaphysical Plant,See Spot Run,FALA,NOT CORRECT,0,45
1/15/16 16:39,Super Team Awesome,Something for Everyone,FIFTEEN DOGS,NOT CORRECT - DUPLICATE,0,10
1/15/16 16:39,Hunches in Bunches,Before and After,PEER,CORRECT,5,55
1/15/16 16:39,Palindrome,Obstacle Training,intuitionless farmdogs,NOT CORRECT,0,135
1/15/16 16:40,Magical Mystery Tour De Force,"Bits Of Nomenclature, Zoned Appropriately",ROOD,CORRECT,5,10
1/15/16 16:40,Central Services,Meshed Together,SEINE,CORRECT,5,55
1/15/16 16:40,ducksoup,Meshed Together,tilde,NOT CORRECT,0,10
1/15/16 16:40,Pi Squared,pictocryptolists,TENPM,CORRECT,5,5
1/15/16 16:40,Random Name Generator,Always Amusing,bush,NOT CORRECT,0,20
1/15/16 16:41,Metaphysical Plant,Paddywhack,CULTURED,NOT CORRECT,0,45
1/15/16 16:41,Codex Rotundus,Dog Food,PLUM WINE,CORRECT,5,70
1/15/16 16:42,ducksoup,Meshed Together,tilde,NOT CORRECT - DUPLICATE,0,10
1/15/16 16:42,The Providence Transplantations,"Bits Of Nomenclature, Zoned Appropriately",ROOD,CORRECT,5,35
1/15/16 16:42,Super Team Awesome,You Complete Me,red lace,NOT CORRECT,0,10
1/15/16 16:42,Super Team Awesome,Something for Everyone,FIFTEEN DOGS,NOT CORRECT - DUPLICATE,0,10
1/15/16 16:42,Pi Squared,pictocryptolists,TENPM,CORRECT - DUPLICATE,0,5
1/15/16 16:42,Super Team Awesome,Meshed Together,Seine,CORRECT,5,15
1/15/16 16:42,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Off the Leash,wolfdog,NOT CORRECT,0,55
1/15/16 16:43,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Paddywhack,wilddog,NOT CORRECT,0,55
1/15/16 16:43,The Providence Transplantations,Before and After,PEER,CORRECT,5,40
1/15/16 16:43,Left out,The Contest,LADEN,CORRECT,5,105
1/15/16 16:44,Knock Knock,Off The Leash,YTTRIA,NOT CORRECT,0,60
1/15/16 16:45,Random Name Generator,Meshed Together,SPGZ,NOT CORRECT,0,20
1/15/16 16:46,Rage Against the Dying of the Warehouse,Don't Cross an Alpha Bitch!,NATIONAL ACCLAIM,CORRECT,5,40
1/15/16 16:46,Left out,Paddywhack,MILK DRY,CORRECT,5,110
1/15/16 16:47,Test Solution Please Ignore,You complete me,HAVENOT,CORRECT,5,25
1/15/16 16:47,Palindrome,Always Amusing,koala bear,NOT CORRECT,0,135
1/15/16 16:47,Pi Squared,Gaming the System,answerswith,NOT CORRECT - DUPLICATE,0,5
1/15/16 16:47,Knock Knock,Pictocryptolists,YTTRIA,NOT CORRECT,0,60
1/15/16 16:48,Death And Mayhem,Dog Food,PLUMS,NOT CORRECT,0,65
1/15/16 16:48,Up Late,Pictocryptolists,Ten PM,CORRECT,5,40
1/15/16 16:48,Knock Knock,Pictocryptolists,TENPM,CORRECT,5,65
1/15/16 16:48,Palindrome,Always Amusing,koala,NOT CORRECT,0,135
1/15/16 16:48,Setec Astronomy,Meshed Together,TILDE,NOT CORRECT,0,75
1/15/16 16:49,Metaphysical Plant,Always Amusing,usale,NOT CORRECT,0,45
1/15/16 16:50,Setec Astronomy,Dog Food,UMESHU,NOT CORRECT,0,75
1/15/16 16:50,wafflehaÌ_s,Mad Dogs,scoreboard,NOT CORRECT,0,35
1/15/16 16:50,Knock Knock,Off The Leash,ROLLTOP,NOT CORRECT,0,65
1/15/16 16:50,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Off The Leash,mudflap,NOT CORRECT,0,55
1/15/16 16:51,Super Team Awesome,Meshed Together,SEINE,CORRECT - DUPLICATE,0,15
1/15/16 16:51,Team Unseen,Pictocryptolists,TENPM,CORRECT,5,10
1/15/16 16:51,Metaphysical Plant,Always Amusing,Joe,NOT CORRECT,0,45
1/15/16 16:51,Setec Astronomy,Off The Leash,pbfree,CORRECT,5,80
1/15/16 16:51,ducksoup,Meshed Together,seine,CORRECT,5,15
1/15/16 16:52,Vaguely Eloquent Team,Before and After,birthday school,NOT CORRECT,0,0
1/15/16 16:53,Death And Mayhem,Dog Food,PLUMWINE,CORRECT,5,70
1/15/16 16:53,Knock Knock,Always Amusing,USAGE,CORRECT,5,70
1/15/16 16:53,Knock Knock,Paddywhack,YTTRIA,NOT CORRECT,0,70
1/15/16 16:53,Left out,Dog Show,SLEEPING DOGS OFTEN LIE,CORRECT,25,135
1/15/16 16:54,Setec Astronomy,You Complete Me,HAVENOT,CORRECT,5,85
1/15/16 16:54,Rage Against the Dying of the Warehouse,Obedience Training,FIREPROOF BREEDERS,NOT CORRECT,0,40
1/15/16 16:54,Rage Against the Dying of the Warehouse,Spot the Dog,RED CENT,CORRECT,5,45
1/15/16 16:54,Team Unseen,Dog Show,audio,NOT CORRECT,0,10
1/15/16 16:54,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Obedience Training,EBODAONCO TRUANANG,NOT CORRECT,0,55
1/15/16 16:55,"Immoral, Illegal, and Fattening",Whistle Training,ECUADORIANHUNTERS,CORRECT,10,60
1/15/16 16:55,Up Late,Meshed Together,ESCL,NOT CORRECT,0,40
1/15/16 16:55,Central Services,Tracking,dangerous animals,NOT CORRECT,0,55
1/15/16 16:55,Left out,Travelogue,country sunrise,CORRECT,5,140
1/15/16 16:56,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Meshed Together,SEINE,CORRECT,5,60
1/15/16 16:56,Knock Knock,Off The Leash,phloem,NOT CORRECT,0,70
1/15/16 16:56,Random Name Generator,Meshed Together,GMAI,NOT CORRECT,0,20
1/15/16 16:57,wafflehaÌ_s,Pictocryptolists,tenpm,CORRECT,5,40
1/15/16 16:57,Knock Knock,Paddywhack,ROLLTOP,NOT CORRECT,0,70
1/15/16 16:57,Left out,Whistle Training,ECUADORIAN HUNTERS,CORRECT,10,150
1/15/16 16:57,Hunches in Bunches,Dog Show,SEINE,NOT CORRECT,0,55
1/15/16 16:57,Codex Rotundus,Spot the Dog,RED CENT,CORRECT,5,75
1/15/16 16:57,Left out,"The Dogged Pursuit of Justice, AKA: Caught Red-Handed",crown prince,CORRECT,5,155
1/15/16 16:57,Rage Against the Dying of the Warehouse,Obedience Training,FOOLPROOF BREEDERS,NOT CORRECT,0,45
1/15/16 16:57,Codex Rotundus,Whistle Training,ECUADORIAN HUNTERS,CORRECT,10,85
1/15/16 16:58,Left out,Ribbons,justified champions,CORRECT,10,165
1/15/16 16:58,Left out,Ribbons,JUSTIFIED CHAMPIONS,CORRECT - DUPLICATE,0,165
1/15/16 16:58,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Meshed Together,SEINE,CORRECT - DUPLICATE,0,60
1/15/16 16:59,Rage Against the Dying of the Warehouse,Ladder Dogs,ISTHMUSOFSUEZ,CORRECT,5,50
1/15/16 16:59,Metaphysical Plant,Always Amusing,Yojimbo,NOT CORRECT,0,45
1/15/16 16:59,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Obstacle Training,redflag,NOT CORRECT,0,60
1/15/16 17:00,Metaphysical Plant,Obedience Training,GOOFPROOF BREEDERS,CORRECT,10,55
1/15/16 17:00,Notorious PIG,Before and After,WITHOUTPRESSURE,NOT CORRECT,0,0
1/15/16 17:01,Left out,Obstacle Training,INTENTIONLESS FLEABAGS,CORRECT - DUPLICATE,0,165
1/15/16 17:01,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Gaming the System,VIDEO,NOT CORRECT,0,60
1/15/16 17:01,Metaphysical Plant,Always Amusing,usagi,NOT CORRECT,0,55
1/15/16 17:01,I'm not a planet either,Before and After,shock,NOT CORRECT,0,5
1/15/16 17:02,Metaphysical Plant,See Spot Run,AGFA,CORRECT,5,60
1/15/16 17:02,Knock Knock,Don't Cross an Alpha Bitch!,NATIONALACCLAIM,CORRECT,5,75
1/15/16 17:02,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Off The Leash,redflag,NOT CORRECT,0,60
1/15/16 17:03,Codex Rotundus,Pictocryptolists,SECOND,NOT CORRECT,0,85
1/15/16 17:03,Metaphysical Plant,Meshed Together,ESCL,NOT CORRECT,0,60
1/15/16 17:04,Hunches in Bunches,Meshed Together,SEINE,CORRECT,5,60
1/15/16 17:04,The Desmond Bishes,Gaming the System,Postal,NOT CORRECT,0,0
1/15/16 17:04,‰Ïö‰Ïö‰Ïö Galactic Trendsetters ‰Ïö‰Ïö‰Ïö,Paddywhack,redflag,NOT CORRECT,0,60
1/15/16 17:04,Control Group,"Bits Of Nomenclature, Zoned Appropriately",culvert,NOT CORRECT,0,10
1/15/16 17:04,Metaphysical Plant,Always Amusing,Ale,NOT CORRECT,0,60
1/15/16 17:05,Team Unseen,Something For Everyone,audio,CORRECT,5,15
1/15/16 17:05,Knock Knock,Something For Everyone,FRANCOIS,NOT CORRECT,0,75
1/15/16 17:05,ducksoup,Dog Food,PLUM WINE,CORRECT,5,20
